FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
Ses01M_script01_1_M022,fru,3.6667,1.6667,3.3333,Unknown,M,Validation
Ses01M_script01_1_M023,ang,4.6667,1.3333,4.3333,Unknown,M,Train
Ses01M_script01_1_M024,sad,3.0000,2.6667,2.3333,Unknown,M,Validation
Ses01M_script01_1_M025,xxx,2.0000,2.6667,2.6667,Unknown,M,Train
Ses01M_script01_1_M026,fru,3.0000,2.3333,2.0000,Unknown,M,Train
Ses01M_script01_1_M027,fru,3.0000,2.6667,3.6667,Unknown,M,Train
Ses01M_script01_1_M028,fru,3.3333,3.0000,3.0000,Unknown,M,Train
Ses01M_script01_1_M029,xxx,2.0000,3.0000,1.3333,Unknown,M,Validation
Ses01M_script01_1_M030,fru,3.3333,1.6667,3.0000,Unknown,M,Train
Ses01M_script01_1_M031,fru,3.0000,2.6667,3.3333,Unknown,M,Train
Ses01M_script01_1_M032,fru,3.3333,3.0000,4.0000,Unknown,M,Train
Ses01M_script01_1_M033,xxx,3.0000,2.6667,3.0000,Unknown,M,Test
Ses01M_script01_1_M034,ang,2.6667,2.6667,3.0000,Unknown,M,Validation
Ses01M_script01_1_M035,ang,4.0000,2.0000,4.6667,Unknown,M,Test
Ses01M_script01_1_M036,fru,3.0000,2.0000,3.0000,Unknown,M,Train
Ses01M_script01_1_M037,neu,2.3333,2.3333,2.6667,Unknown,M,Validation
Ses01M_script01_1_M038,sad,2.6667,2.0000,2.6667,Unknown,M,Train
Ses01M_script01_1_M039,xxx,2.0000,2.6667,1.6667,Unknown,M,Test
Ses01M_script01_1_M040,sad,2.3333,2.6667,3.0000,Unknown,M,Test
Ses01M_script01_1_M041,ang,3.0000,2.6667,3.6667,Unknown,M,Test
Ses01M_script01_1_M042,sad,2.0000,3.0000,3.3333,Unknown,M,Train
Ses01M_script01_3_F000,neu,2.0000,4.0000,2.5000,Unknown,F,Validation
Ses01M_script01_3_F001,neu,2.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_script01_3_F002,xxx,2.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script01_3_F003,sad,1.5000,4.0000,2.5000,Unknown,F,Test
Ses01M_script01_3_F004,neu,2.0000,3.5000,2.5000,Unknown,F,Validation
Ses01M_script01_3_F005,sad,2.0000,3.5000,2.0000,Unknown,F,Test
Ses01M_script01_3_F006,sad,2.0000,3.0000,2.0000,Unknown,F,Test
Ses01M_script01_3_F007,xxx,2.0000,3.5000,2.5000,Unknown,F,Train
Ses01M_script01_3_F008,neu,2.0000,3.5000,2.5000,Unknown,F,Test
Ses01M_script01_3_F009,xxx,2.5000,4.0000,2.0000,Unknown,F,Train
Ses01M_script01_3_F010,xxx,3.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script01_3_F011,xxx,3.0000,4.0000,2.5000,Unknown,F,Test
Ses01M_script01_3_F012,neu,2.0000,3.5000,2.0000,Unknown,F,Test
Ses01M_script01_3_F013,xxx,1.5000,4.5000,2.0000,Unknown,F,Validation
Ses01M_script01_3_F014,exc,2.0000,4.5000,2.5000,Unknown,F,Validation
Ses01M_script01_3_F015,exc,3.5000,4.5000,3.5000,Unknown,F,Train
Ses01M_script01_3_F016,hap,3.0000,4.5000,2.5000,Unknown,F,Train
Ses01M_script01_3_F017,xxx,2.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script01_3_F018,sad,1.5000,2.5000,1.5000,Unknown,F,Test
Ses01M_script01_3_F019,sad,3.0000,3.0000,2.0000,Unknown,F,Train
Ses01M_script01_3_F020,xxx,2.5000,2.5000,2.0000,Unknown,F,Train
Ses01M_script01_3_F021,sad,1.5000,2.5000,2.5000,Unknown,F,Train
Ses01M_script01_3_F022,sad,1.5000,2.5000,2.5000,Unknown,F,Validation
Ses01M_script01_3_F023,sad,2.0000,2.5000,1.5000,Unknown,F,Validation
Ses01M_script01_3_F024,sad,1.5000,2.5000,2.0000,Unknown,F,Train
Ses01M_script01_3_F025,sad,1.5000,2.0000,2.0000,Unknown,F,Test
Ses01M_script01_3_F026,sad,2.0000,2.5000,2.0000,Unknown,F,Train
Ses01M_script01_3_F027,xxx,3.0000,2.5000,3.5000,Unknown,F,Test
Ses01M_script01_3_F028,xxx,3.0000,2.5000,3.0000,Unknown,F,Test
Ses01M_script01_3_F029,xxx,3.0000,2.5000,3.0000,Unknown,F,Train
Ses01M_script01_3_F030,hap,2.0000,4.0000,2.0000,Unknown,F,Train
Ses01M_script01_3_M000,hap,2.0000,4.0000,1.5000,Unknown,M,Test
Ses01M_script01_3_M001,hap,3.0000,3.5000,1.5000,Unknown,M,Train
Ses01M_script01_3_M002,sad,3.0000,2.5000,1.5000,Unknown,M,Validation
Ses01M_script01_3_M003,xxx,2.0000,4.0000,2.0000,Unknown,M,Train
Ses01M_script01_3_M004,neu,2.0000,3.5000,1.5000,Unknown,M,Validation
Ses01M_script01_3_M005,xxx,2.5000,4.0000,1.5000,Unknown,M,Test
Ses01M_script01_3_M006,neu,3.0000,4.0000,2.0000,Unknown,M,Test
Ses01M_script01_3_M007,neu,2.0000,3.5000,1.5000,Unknown,M,Train
Ses01M_script01_3_M008,xxx,3.0000,3.0000,1.5000,Unknown,M,Test
Ses01M_script01_3_M009,hap,3.5000,3.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M010,xxx,3.0000,4.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M011,xxx,2.5000,3.5000,2.0000,Unknown,M,Validation
Ses01M_script01_3_M012,xxx,3.5000,3.5000,1.5000,Unknown,M,Validation
Ses01M_script01_3_M013,xxx,3.0000,3.0000,2.0000,Unknown,M,Validation
Ses01M_script01_3_M014,neu,2.5000,3.0000,2.0000,Unknown,M,Train
Ses01M_script01_3_M015,xxx,3.5000,4.5000,2.0000,Unknown,M,Train
Ses01M_script01_3_M016,exc,3.5000,4.5000,2.0000,Unknown,M,Test
Ses01M_script01_3_M017,xxx,3.0000,4.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M018,exc,3.5000,5.0000,2.5000,Unknown,M,Train
Ses01M_script01_3_M019,hap,2.0000,4.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M020,sad,3.5000,3.0000,2.0000,Unknown,M,Validation
Ses01M_script01_3_M021,sad,2.5000,2.0000,2.0000,Unknown,M,Train
Ses01M_script01_3_M022,sad,2.0000,2.0000,2.0000,Unknown,M,Validation
Ses01M_script01_3_M023,sad,2.5000,2.0000,2.5000,Unknown,M,Validation
Ses01M_script01_3_M024,sad,3.0000,2.0000,2.0000,Unknown,M,Validation
Ses01M_script01_3_M025,sad,1.5000,2.0000,2.0000,Unknown,M,Train
Ses01M_script01_3_M026,sad,1.5000,2.0000,1.0000,Unknown,M,Train
Ses01M_script01_3_M027,sad,1.5000,2.0000,1.5000,Unknown,M,Train
Ses01M_script01_3_M028,sad,2.0000,1.5000,1.5000,Unknown,M,Train
Ses01M_script01_3_M029,sad,2.5000,1.5000,1.5000,Unknown,M,Test
Ses01M_script01_3_M030,sad,2.0000,1.5000,2.0000,Unknown,M,Train
Ses01M_script01_3_M031,sad,2.5000,2.0000,2.5000,Unknown,M,Train
Ses01M_script01_3_M032,sad,2.0000,1.5000,1.0000,Unknown,M,Train
Ses01M_script01_3_M033,sad,2.0000,1.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M034,sad,2.5000,1.5000,2.0000,Unknown,M,Train
Ses01M_script01_3_M035,sad,2.5000,1.5000,1.0000,Unknown,M,Test
Ses01M_script01_3_M036,sad,3.0000,1.5000,1.5000,Unknown,M,Test
Ses01M_script01_3_M037,sad,3.5000,1.5000,2.5000,Unknown,M,Test
Ses01M_script01_3_M038,sad,2.5000,1.5000,1.5000,Unknown,M,Train
Ses01M_script01_3_M039,sad,3.5000,1.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M040,sad,2.5000,1.5000,2.5000,Unknown,M,Train
Ses01M_script01_3_M041,sad,1.5000,2.0000,2.0000,Unknown,M,Train
Ses01M_script01_3_M042,xxx,2.0000,3.5000,2.0000,Unknown,M,Train
Ses01M_script01_3_M043,hap,2.5000,4.0000,2.5000,Unknown,M,Train
Ses01F_impro01_F000,neu,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01F_impro01_F001,neu,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01F_impro01_F002,neu,2.5000,2.5000,2.5000,Unknown,F,Train
Ses01F_impro01_F003,xxx,3.0000,2.5000,3.0000,Unknown,F,Train
Ses01F_impro01_F004,xxx,3.0000,2.5000,2.5000,Unknown,F,Test
Ses01F_impro01_F005,neu,3.5000,2.5000,2.0000,Unknown,F,Validation
Ses01F_impro01_F006,fru,3.5000,2.0000,3.5000,Unknown,F,Test
Ses01F_impro01_F007,fru,3.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro01_F008,fru,3.5000,2.0000,3.5000,Unknown,F,Test
Ses01F_impro01_F009,fru,3.5000,2.0000,3.0000,Unknown,F,Train
Ses01F_impro01_F010,xxx,3.5000,1.5000,3.5000,Unknown,F,Train
Ses01F_impro01_F011,fru,3.5000,2.0000,3.5000,Unknown,F,Test
Ses01F_impro01_F012,ang,3.5000,2.0000,3.5000,Unknown,F,Validation
Ses01F_impro01_F013,fru,4.0000,2.0000,3.5000,Unknown,F,Train
Ses01F_impro01_F014,neu,3.5000,2.5000,3.5000,Unknown,F,Train
Ses01F_impro01_F015,fru,3.5000,2.0000,3.0000,Unknown,F,Validation
Ses01F_impro01_M000,fru,2.0000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro01_M001,fru,2.0000,2.5000,2.5000,Unknown,M,Train
Ses01F_impro01_M002,fru,3.5000,2.0000,3.5000,Unknown,M,Test
Ses01F_impro01_M003,fru,3.5000,2.5000,3.5000,Unknown,M,Train
Ses01F_impro01_M004,fru,4.0000,2.0000,3.5000,Unknown,M,Train
Ses01F_impro01_M005,fru,3.5000,2.0000,3.5000,Unknown,M,Train
Ses01F_impro01_M006,fru,3.5000,2.0000,3.5000,Unknown,M,Train
Ses01F_impro01_M007,fru,3.5000,2.5000,3.0000,Unknown,M,Validation
Ses01F_impro01_M008,fru,3.5000,2.0000,3.5000,Unknown,M,Train
Ses01F_impro01_M009,fru,3.5000,2.5000,4.0000,Unknown,M,Test
Ses01F_impro01_M010,fru,4.5000,2.0000,4.0000,Unknown,M,Test
Ses01F_impro01_M011,ang,4.0000,2.0000,4.0000,Unknown,M,Test
Ses01F_impro01_M012,xxx,1.5000,3.0000,2.0000,Unknown,M,Train
Ses01F_impro01_M013,ang,4.5000,2.0000,4.5000,Unknown,M,Validation
Ses01M_script02_1_F000,xxx,3.0000,3.0000,3.0000,Unknown,F,Train
Ses01M_script02_1_F001,fru,3.5000,1.5000,3.5000,Unknown,F,Validation
Ses01M_script02_1_F002,sur,2.5000,2.0000,3.5000,Unknown,F,Test
Ses01M_script02_1_F003,xxx,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01M_script02_1_F004,xxx,3.5000,2.0000,4.0000,Unknown,F,Test
Ses01M_script02_1_F005,ang,4.0000,1.5000,4.0000,Unknown,F,Test
Ses01M_script02_1_F006,xxx,2.0000,3.0000,2.5000,Unknown,F,Train
Ses01M_script02_1_F007,neu,2.0000,3.0000,2.5000,Unknown,F,Train
Ses01M_script02_1_F008,neu,2.0000,3.0000,2.5000,Unknown,F,Test
Ses01M_script02_1_F009,hap,3.0000,3.5000,2.5000,Unknown,F,Train
Ses01M_script02_1_F010,fru,2.5000,2.5000,3.0000,Unknown,F,Train
Ses01M_script02_1_F011,fru,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01M_script02_1_F012,fru,3.0000,2.0000,3.5000,Unknown,F,Train
Ses01M_script02_1_F013,fru,3.5000,2.0000,4.0000,Unknown,F,Test
Ses01M_script02_1_F014,ang,4.0000,1.5000,3.0000,Unknown,F,Train
Ses01M_script02_1_F015,xxx,2.5000,2.5000,3.0000,Unknown,F,Train
Ses01M_script02_1_F016,xxx,2.5000,2.0000,3.5000,Unknown,F,Train
Ses01M_script02_1_F017,ang,4.0000,2.0000,4.0000,Unknown,F,Train
Ses01M_script02_1_F018,fru,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01M_script02_1_F019,fru,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01M_script02_1_F020,fru,2.5000,2.0000,2.5000,Unknown,F,Train
Ses01M_script02_1_F021,ang,3.5000,2.0000,4.5000,Unknown,F,Train
Ses01M_script02_1_F022,ang,3.5000,1.5000,4.0000,Unknown,F,Train
Ses01M_script02_1_F023,ang,2.5000,2.0000,3.5000,Unknown,F,Test
Ses01M_script02_1_F024,xxx,1.5000,3.0000,2.5000,Unknown,F,Train
Ses01M_script02_1_M000,exc,4.0000,4.0000,3.5000,Unknown,M,Train
Ses01M_script02_1_M001,exc,4.5000,4.5000,4.0000,Unknown,M,Train
Ses01M_script02_1_M002,exc,5.0000,4.5000,4.5000,Unknown,M,Validation
Ses01M_script02_1_M003,xxx,3.5000,2.0000,3.0000,Unknown,M,Test
Ses01M_script02_1_M004,exc,4.0000,3.0000,3.5000,Unknown,M,Validation
Ses01M_script02_1_M005,exc,4.0000,4.0000,3.5000,Unknown,M,Validation
Ses01M_script02_1_M006,xxx,3.0000,3.0000,3.5000,Unknown,M,Test
Ses01M_script02_1_M007,neu,3.0000,2.5000,3.0000,Unknown,M,Train
Ses01M_script02_1_M008,xxx,3.5000,3.0000,2.5000,Unknown,M,Train
Ses01M_script02_1_M009,neu,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01M_script02_1_M010,neu,3.5000,3.0000,3.0000,Unknown,M,Train
Ses01M_script02_1_M011,neu,3.5000,2.5000,3.0000,Unknown,M,Train
Ses01M_script02_1_M012,xxx,3.5000,3.0000,3.0000,Unknown,M,Test
Ses01M_script02_1_M013,xxx,3.5000,2.5000,3.0000,Unknown,M,Validation
Ses01M_script02_1_M014,exc,4.5000,3.0000,3.0000,Unknown,M,Test
Ses01M_script02_1_M015,xxx,3.5000,3.0000,3.5000,Unknown,M,Train
Ses01M_script02_1_M016,exc,3.5000,4.0000,4.0000,Unknown,M,Test
Ses01M_script02_1_M017,exc,4.0000,4.5000,3.5000,Unknown,M,Train
Ses01M_script02_1_M018,xxx,3.5000,4.0000,3.0000,Unknown,M,Train
Ses01M_script02_1_M019,xxx,3.5000,4.0000,3.0000,Unknown,M,Train
Ses01M_script02_1_M020,fru,3.5000,2.5000,4.0000,Unknown,M,Train
Ses01M_script02_1_M021,fru,3.5000,2.0000,3.0000,Unknown,M,Train
Ses01M_script02_1_M022,neu,3.5000,3.0000,3.0000,Unknown,M,Validation
Ses01M_script02_1_M023,neu,3.5000,3.0000,2.5000,Unknown,M,Train
Ses01M_script02_1_M024,fru,4.0000,3.0000,4.0000,Unknown,M,Test
Ses01M_script02_1_M025,xxx,3.0000,2.5000,2.0000,Unknown,M,Train
Ses01M_script02_1_M026,fru,2.5000,2.0000,2.5000,Unknown,M,Train
Ses01M_script02_1_M027,fru,3.5000,2.5000,3.0000,Unknown,M,Train
Ses01M_script02_1_M028,ang,4.0000,2.5000,3.5000,Unknown,M,Train
Ses01M_script02_1_M029,xxx,4.0000,3.0000,4.0000,Unknown,M,Validation
Ses01M_script02_1_M030,neu,3.5000,2.5000,2.5000,Unknown,M,Test
Ses01M_script02_1_M031,exc,3.5000,3.0000,3.5000,Unknown,M,Test
Ses01M_script02_1_M032,exc,3.5000,2.5000,4.0000,Unknown,M,Test
Ses01M_script02_1_M033,xxx,3.0000,3.0000,3.0000,Unknown,M,Train
Ses01M_script02_1_M034,fru,2.0000,3.0000,2.5000,Unknown,M,Train
Ses01M_script02_1_M035,fru,4.0000,2.5000,2.5000,Unknown,M,Train
Ses01M_script02_1_M036,fru,3.5000,3.0000,3.5000,Unknown,M,Train
Ses01M_script02_1_M037,neu,3.5000,3.0000,3.0000,Unknown,M,Test
Ses01M_script02_1_M038,xxx,3.5000,2.5000,3.5000,Unknown,M,Train
Ses01M_script02_1_M039,neu,3.5000,2.5000,4.0000,Unknown,M,Train
Ses01M_script02_1_M040,exc,2.5000,3.0000,3.5000,Unknown,M,Train
Ses01M_script02_1_M041,exc,3.5000,3.0000,4.0000,Unknown,M,Test
Ses01M_script02_1_M042,exc,4.0000,3.0000,4.0000,Unknown,M,Train
Ses01M_script02_1_M043,exc,3.5000,3.5000,4.5000,Unknown,M,Train
Ses01M_script02_1_M044,exc,4.0000,3.0000,4.0000,Unknown,M,Validation
Ses01M_script02_1_M045,exc,3.5000,3.5000,4.0000,Unknown,M,Test
Ses01M_script02_1_M046,exc,4.5000,4.5000,4.0000,Unknown,M,Train
Ses01M_impro07_F000,neu,2.0000,4.0000,2.5000,Unknown,F,Validation
Ses01M_impro07_F001,exc,4.0000,4.5000,3.0000,Unknown,F,Train
Ses01M_impro07_F002,xxx,3.0000,3.5000,2.0000,Unknown,F,Train
Ses01M_impro07_F003,exc,3.0000,3.5000,3.0000,Unknown,F,Validation
Ses01M_impro07_F004,exc,3.5000,4.0000,3.0000,Unknown,F,Validation
Ses01M_impro07_F005,exc,4.0000,4.5000,3.0000,Unknown,F,Train
Ses01M_impro07_F006,exc,3.5000,3.5000,3.0000,Unknown,F,Train
Ses01M_impro07_F007,exc,2.5000,3.5000,3.0000,Unknown,F,Test
Ses01M_impro07_F008,exc,2.5000,4.0000,3.0000,Unknown,F,Train
Ses01M_impro07_F009,exc,2.5000,4.0000,3.5000,Unknown,F,Test
Ses01M_impro07_F010,neu,2.0000,3.0000,2.0000,Unknown,F,Train
Ses01M_impro07_F011,exc,2.5000,3.0000,2.5000,Unknown,F,Test
Ses01M_impro07_F012,neu,3.0000,4.0000,2.5000,Unknown,F,Validation
Ses01M_impro07_F013,exc,2.5000,3.5000,2.5000,Unknown,F,Train
Ses01M_impro07_F014,exc,3.0000,4.0000,3.0000,Unknown,F,Validation
Ses01M_impro07_F015,exc,2.5000,4.0000,2.5000,Unknown,F,Validation
Ses01M_impro07_F016,exc,3.0000,4.0000,2.5000,Unknown,F,Train
Ses01M_impro07_F017,xxx,2.5000,3.5000,3.0000,Unknown,F,Validation
Ses01M_impro07_F018,exc,3.0000,3.5000,2.5000,Unknown,F,Train
Ses01M_impro07_F019,xxx,3.0000,4.0000,3.0000,Unknown,F,Train
Ses01M_impro07_F020,neu,2.5000,3.0000,2.5000,Unknown,F,Train
Ses01M_impro07_F021,exc,3.0000,3.5000,2.5000,Unknown,F,Train
Ses01M_impro07_F022,exc,3.5000,4.0000,3.5000,Unknown,F,Train
Ses01M_impro07_F023,exc,3.0000,4.0000,2.5000,Unknown,F,Validation
Ses01M_impro07_F024,exc,3.0000,3.5000,2.5000,Unknown,F,Train
Ses01M_impro07_F025,exc,3.5000,4.0000,2.5000,Unknown,F,Test
Ses01M_impro07_F026,exc,4.0000,4.0000,3.5000,Unknown,F,Train
Ses01M_impro07_F027,exc,4.0000,4.5000,3.0000,Unknown,F,Train
Ses01M_impro07_F028,xxx,2.5000,3.0000,2.5000,Unknown,F,Train
Ses01M_impro07_F029,xxx,3.0000,3.0000,2.5000,Unknown,F,Train
Ses01M_impro07_F030,xxx,2.5000,3.5000,2.5000,Unknown,F,Train
Ses01M_impro07_F031,xxx,2.5000,3.0000,3.0000,Unknown,F,Test
Ses01M_impro07_F032,xxx,2.5000,3.0000,2.0000,Unknown,F,Validation
Ses01M_impro07_F033,hap,3.0000,3.0000,3.0000,Unknown,F,Train
Ses01M_impro07_F034,hap,3.5000,4.0000,3.5000,Unknown,F,Validation
Ses01M_impro07_M000,exc,4.0000,4.0000,3.0000,Unknown,M,Train
Ses01M_impro07_M001,exc,3.0000,4.0000,3.0000,Unknown,M,Train
Ses01M_impro07_M002,exc,3.5000,5.0000,4.0000,Unknown,M,Test
Ses01M_impro07_M003,exc,4.0000,4.0000,3.0000,Unknown,M,Validation
Ses01M_impro07_M004,exc,3.5000,4.5000,2.5000,Unknown,M,Validation
Ses01M_impro07_M005,exc,4.0000,4.0000,3.0000,Unknown,M,Test
Ses01M_impro07_M006,hap,3.0000,4.0000,2.0000,Unknown,M,Test
Ses01M_impro07_M007,exc,4.0000,4.0000,2.5000,Unknown,M,Test
Ses01M_impro07_M008,exc,3.0000,4.0000,2.5000,Unknown,M,Validation
Ses01M_impro07_M009,exc,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01M_impro07_M010,exc,3.0000,3.5000,3.0000,Unknown,M,Train
Ses01M_impro07_M011,hap,3.0000,4.0000,2.5000,Unknown,M,Train
Ses01M_impro07_M012,xxx,2.5000,3.5000,2.5000,Unknown,M,Validation
Ses01M_impro07_M013,hap,2.5000,3.5000,2.5000,Unknown,M,Train
Ses01M_impro07_M014,xxx,3.0000,3.0000,2.5000,Unknown,M,Train
Ses01M_impro07_M015,xxx,3.5000,3.0000,3.5000,Unknown,M,Train
Ses01M_impro07_M016,xxx,3.5000,3.5000,2.5000,Unknown,M,Train
Ses01M_impro07_M017,hap,3.5000,4.0000,2.5000,Unknown,M,Train
Ses01M_impro07_M018,exc,3.5000,3.5000,3.0000,Unknown,M,Validation
Ses01M_impro07_M019,hap,2.5000,3.5000,2.5000,Unknown,M,Validation
Ses01M_impro07_M020,neu,2.5000,3.5000,2.5000,Unknown,M,Validation
Ses01M_impro07_M021,sur,3.0000,2.5000,2.5000,Unknown,M,Train
Ses01M_impro07_M022,sur,4.0000,3.0000,3.5000,Unknown,M,Train
Ses01M_impro07_M023,xxx,4.0000,2.5000,3.5000,Unknown,M,Train
Ses01M_impro07_M024,exc,3.0000,4.0000,3.0000,Unknown,M,Validation
Ses01M_impro07_M025,xxx,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01M_impro07_M026,neu,3.0000,2.5000,2.5000,Unknown,M,Train
Ses01M_impro07_M027,xxx,2.5000,3.0000,1.5000,Unknown,M,Train
Ses01M_impro07_M028,xxx,2.5000,3.0000,2.5000,Unknown,M,Train
Ses01M_impro07_M029,xxx,3.0000,3.5000,2.0000,Unknown,M,Test
Ses01M_impro07_M030,neu,2.5000,3.0000,1.5000,Unknown,M,Train
Ses01M_impro07_M031,xxx,2.0000,3.0000,1.5000,Unknown,M,Validation
Ses01M_impro07_M032,hap,3.0000,4.0000,2.5000,Unknown,M,Train
Ses01M_impro07_M033,hap,2.5000,3.5000,1.5000,Unknown,M,Validation
Ses01F_script03_2_F000,hap,3.0000,4.0000,4.0000,Unknown,F,Train
Ses01F_script03_2_F001,hap,3.5000,3.5000,4.0000,Unknown,F,Test
Ses01F_script03_2_F002,hap,3.5000,4.0000,4.0000,Unknown,F,Test
Ses01F_script03_2_F003,xxx,2.5000,2.5000,3.5000,Unknown,F,Validation
Ses01F_script03_2_F004,neu,3.5000,3.5000,4.5000,Unknown,F,Train
Ses01F_script03_2_F005,neu,2.0000,3.5000,3.5000,Unknown,F,Train
Ses01F_script03_2_F006,xxx,3.0000,3.5000,3.5000,Unknown,F,Train
Ses01F_script03_2_F007,xxx,3.0000,3.5000,4.0000,Unknown,F,Test
Ses01F_script03_2_F008,fru,2.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_script03_2_F009,xxx,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01F_script03_2_F010,xxx,2.5000,2.0000,3.5000,Unknown,F,Validation
Ses01F_script03_2_F011,xxx,4.0000,2.0000,4.5000,Unknown,F,Train
Ses01F_script03_2_F012,xxx,3.0000,2.0000,4.0000,Unknown,F,Test
Ses01F_script03_2_F013,ang,3.0000,1.5000,4.0000,Unknown,F,Train
Ses01F_script03_2_F014,ang,3.0000,1.5000,4.5000,Unknown,F,Validation
Ses01F_script03_2_F015,ang,3.0000,2.5000,4.0000,Unknown,F,Train
Ses01F_script03_2_F016,ang,3.0000,4.0000,4.5000,Unknown,F,Train
Ses01F_script03_2_F017,ang,2.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_script03_2_F018,ang,2.5000,1.5000,4.0000,Unknown,F,Train
Ses01F_script03_2_F019,xxx,3.0000,2.0000,4.0000,Unknown,F,Train
Ses01F_script03_2_F020,xxx,2.5000,1.5000,4.5000,Unknown,F,Validation
Ses01F_script03_2_F021,ang,4.5000,1.0000,5.0000,Unknown,F,Test
Ses01F_script03_2_F022,ang,4.0000,2.5000,5.0000,Unknown,F,Validation
Ses01F_script03_2_F023,ang,3.0000,2.5000,4.5000,Unknown,F,Train
Ses01F_script03_2_F024,ang,2.5000,2.0000,4.0000,Unknown,F,Train
Ses01F_script03_2_F025,ang,2.5000,1.5000,4.0000,Unknown,F,Validation
Ses01F_script03_2_F026,ang,2.5000,3.5000,3.5000,Unknown,F,Validation
Ses01F_script03_2_F027,ang,2.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_script03_2_F028,ang,3.5000,1.5000,4.5000,Unknown,F,Train
Ses01F_script03_2_F029,ang,3.5000,2.5000,4.0000,Unknown,F,Train
Ses01F_script03_2_F030,neu,2.5000,3.0000,2.0000,Unknown,F,Train
Ses01F_script03_2_F031,neu,3.0000,2.5000,3.5000,Unknown,F,Train
Ses01F_script03_2_F032,neu,3.0000,3.5000,3.5000,Unknown,F,Train
Ses01F_script03_2_F033,xxx,2.0000,3.0000,3.5000,Unknown,F,Validation
Ses01F_script03_2_F034,ang,2.0000,2.5000,4.0000,Unknown,F,Validation
Ses01F_script03_2_F035,ang,3.5000,2.0000,3.5000,Unknown,F,Train
Ses01F_script03_2_F036,ang,4.0000,1.0000,5.0000,Unknown,F,Train
Ses01F_script03_2_F037,ang,4.5000,1.0000,5.0000,Unknown,F,Test
Ses01F_script03_2_F038,ang,2.0000,1.5000,4.5000,Unknown,F,Test
Ses01F_script03_2_F039,ang,3.5000,4.0000,3.5000,Unknown,F,Train
Ses01F_script03_2_F040,ang,5.0000,1.0000,5.0000,Unknown,F,Validation
Ses01F_script03_2_M000,xxx,3.5000,3.5000,3.0000,Unknown,M,Train
Ses01F_script03_2_M001,neu,2.5000,2.5000,3.0000,Unknown,M,Train
Ses01F_script03_2_M002,neu,3.5000,2.5000,3.0000,Unknown,M,Validation
Ses01F_script03_2_M003,xxx,3.0000,2.0000,3.5000,Unknown,M,Train
Ses01F_script03_2_M004,neu,4.0000,2.0000,4.0000,Unknown,M,Test
Ses01F_script03_2_M005,fru,3.5000,2.0000,3.5000,Unknown,M,Train
Ses01F_script03_2_M006,xxx,2.5000,2.0000,3.0000,Unknown,M,Train
Ses01F_script03_2_M007,ang,2.5000,2.5000,3.0000,Unknown,M,Train
Ses01F_script03_2_M008,xxx,3.0000,2.0000,4.0000,Unknown,M,Train
Ses01F_script03_2_M009,fru,3.0000,2.5000,3.5000,Unknown,M,Train
Ses01F_script03_2_M010,neu,4.0000,3.0000,3.0000,Unknown,M,Test
Ses01F_script03_2_M011,neu,4.0000,2.5000,3.0000,Unknown,M,Train
Ses01F_script03_2_M012,fru,4.0000,2.0000,4.0000,Unknown,M,Test
Ses01F_script03_2_M013,fru,3.5000,1.5000,4.0000,Unknown,M,Train
Ses01F_script03_2_M014,ang,3.5000,2.0000,4.0000,Unknown,M,Validation
Ses01F_script03_2_M015,fru,3.5000,2.0000,3.5000,Unknown,M,Validation
Ses01F_script03_2_M016,neu,2.5000,3.0000,2.5000,Unknown,M,Test
Ses01F_script03_2_M017,xxx,2.0000,2.5000,3.0000,Unknown,M,Test
Ses01F_script03_2_M018,neu,4.0000,3.0000,3.5000,Unknown,M,Validation
Ses01F_script03_2_M019,neu,2.5000,3.0000,3.5000,Unknown,M,Train
Ses01F_script03_2_M020,ang,4.0000,2.0000,4.5000,Unknown,M,Validation
Ses01F_script03_2_M021,ang,4.5000,2.0000,3.5000,Unknown,M,Train
Ses01F_script03_2_M022,ang,4.5000,2.0000,4.5000,Unknown,M,Train
